stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F02029,Budafok kocsiszín,47.441711,19.036537,,,,1.0,6.0
F02030,Budafok kocsiszín,47.441294,19.036456,,,,2.0,-173.0
F02031,Budafok kocsiszín,47.441333,19.036378,,,,1.0,-173.0
F02032,Tétényi út 30.,47.466355,19.034157,,,,1.0,5.0
F02033,Tétényi út 30.,47.466337,19.033866,,,,1.0,-178.0
F02034,Szent Imre Kórház,47.469421999999994,19.033719,,,,1.0,-11.0
F02035,Szent Imre Kórház,47.468064,19.033839,,,,1.0,173.0
F02037,Szent Gellért-templom,47.469151000000004,19.024898,,,,2.0,-122.0
F02038,Szent Gellért-templom,47.468565999999996,19.023744,,,,1.0,-123.0
F02039,Szent Gellért-templom,47.46862,19.024102,,,,1.0,57.0
F02040,Csóka utca,47.470851,19.029195,,,,1.0,57.0
F02041,Csóka utca,47.470742,19.028569,,,,2.0,-122.0
F02042,Csóka utca,47.470698,19.028585,,,,1.0,-121.0
F02043,Csóka utca,47.470805,19.029113,,,,2.0,58.0
F02044,Karolina út,47.471472999999996,19.033466,,,,1.0,-168.0
F02045,Karolina út,47.472722999999995,19.033028,,,,1.0,-125.0
F02046,Karolina út,47.472838,19.033676,,,,1.0,57.0
F02047,Karolina út,47.472696,19.033201000000002,,,,1.0,-123.0
F02048,Karolina út,47.473371,19.035389000000002,,,,1.0,65.0
F02049,Ajnácskő utca,47.473656,19.025517,,,,2.0,-68.0
F02050,Ajnácskő utca,47.473665000000004,19.025132,,,,2.0,112.0
F02051,Ajnácskő utca,47.474340000000005,19.025042000000003,,,,1.0,71.0
F02052,Ajnácskő utca,47.474475,19.024776,,,,1.0,-107.0
F02053,Dayka Gábor utca,47.470616,19.019683999999998,,,,1.0,-150.0
F02054,Dayka Gábor utca,47.470427,19.020056,,,,2.0,29.0
F02055,Nagyszeben tér,47.466609000000005,19.005401000000003,,,,1.0,-37.0
F02056,Nagyszeben tér,47.466303,19.005481,,,,1.0,143.0
F02057,Frankhegy utca,47.470681,19.001312,,,,1.0,149.0
F02058,Frankhegy utca,47.471032,19.001179,,,,1.0,-42.0
F02059,Kaptárkő utca,47.471841,18.999401000000002,,,,1.0,128.0
F02060,Kaptárkő utca,47.472559999999994,18.998419000000002,,,,1.0,-50.0
F02061,Regős utca,47.464942,19.003926,,,,2.0,127.0
F02062,Regős utca,47.465247999999995,19.003555,,,,2.0,-51.0
F02063,Törökugrató utca,47.466614,19.000847,,,,2.0,129.0
F02064,Törökugrató utca,47.46683,19.000662,,,,2.0,-51.0
F02065,Szent Angyalok-templom,47.468863,18.996592,,,,1.0,129.0
F02066,Szent Angyalok-templom,47.46924,18.996233,,,,1.0,-51.0
F02067,Tűzkő utca,47.470155,18.994848,,,,2.0,147.0
F02068,Tűzkő utca,47.470506,18.994675,,,,2.0,-33.0
F02069,Kamaraerdei út 11.,47.442968,18.978904999999997,,,,2.0,-7.0
F02070,Kamaraerdei út 11.,47.443076,18.978732,,,,2.0,170.0
F02071,Telekes utca,47.473611,18.996136,,,,1.0,128.0
F02072,Telekes utca,47.473935,18.995870999999998,,,,1.0,-52.0
F02073,Szent Pio atya tér,47.474579999999996,18.989847,,,,1.0,-45.0
F02074,Szent Pio atya tér,47.474965999999995,18.989051,,,,1.0,130.0
F02075,Irhás árok,47.47653,18.987351,,,,1.0,45.0
F02076,Irhás árok,47.476728,18.987470000000002,,,,1.0,-132.0
F02077,Oltvány köz,47.478133,18.99113,,,,1.0,67.0
F02078,Oltvány köz,47.478151000000004,18.990865,,,,1.0,-113.0
F02079,Eper utca,47.480589,18.992547000000002,,,,1.0,5.0
F02080,Eper utca,47.480895000000004,18.99268,,,,1.0,-137.0
F02081,Márton Áron tér,47.481887,18.998171,,,,1.0,133.0
F02082,Márton Áron tér,47.48168,18.999021,,,,2.0,-152.0
F02083,Márton Áron tér,47.4815,18.998888,,,,1.0,-32.0
F02084,Márton Áron tér,47.481922999999995,18.998860999999998,,,,1.0,-132.0
F02085,Márton Áron tér,47.481977,18.999233,,,,1.0,48.0
F02086,Zajzon utca,47.479836999999996,19.000721,,,,2.0,-46.0
F02087,Zajzon utca,47.479378999999994,19.001132000000002,,,,2.0,150.0
F02088,Tömös utca,47.477895000000004,19.002354,,,,1.0,149.0
F02089,Tömös utca,47.477581,19.002766,,,,1.0,-27.0
F02090,Nagyszalonta köz,47.475252000000005,19.004373,,,,1.0,117.0
F02091,Nagyszalonta köz,47.475512,19.003882,,,,1.0,-63.0
F02092,Bereck utca,47.473104,19.008248000000002,,,,2.0,138.0
F02093,Bereck utca,47.473805,19.007505,,,,2.0,-42.0
F02094,Sümegvár utca,47.469885,19.012708,,,,2.0,-40.0
F02095,Sümegvár utca,47.46913,19.013398000000002,,,,2.0,140.0
F02096,Süveg utca,47.48135,19.004766,,,,1.0,17.0
F02097,Süveg utca,47.481431,19.004925,,,,2.0,20.0
F02098,Süveg utca,47.481296,19.004593,,,,1.0,-159.0
F02099,Süveg utca,47.481196999999995,19.0047,,,,2.0,-160.0
F02100,Farkasréti temető,47.483923,19.005374,,,,2.0,-162.0
F02101,Farkasréti temető,47.484282,19.005679,,,,2.0,20.0
F02102,Farkasréti temető,47.48377,19.006223000000002,,,,1.0,-88.0
F02103,Farkasréti temető,47.483662,19.005851999999997,,,,1.0,90.0
F02104,Hegytető utca,47.484428,19.009288,,,,1.0,61.0
F02105,Hegytető utca,47.484644,19.009871,,,,1.0,-96.0
F02106,Sion lépcső,47.485203000000006,19.015960999999997,,,,1.0,76.0
F02107,Sion lépcső,47.485392,19.016942999999998,,,,1.0,-96.0
F02108,Breznó lépcső,47.484179,19.020632,,,,2.0,-49.0
F02109,Breznó lépcső,47.483792,19.021017,,,,2.0,145.0
F02110,Zólyomi út,47.483244,19.022835,,,,1.0,156.0
F02111,Zólyomi út,47.483442,19.022848,,,,1.0,-24.0
F02112,BAH-csomópont,47.486761,19.023152,,,,1.0,16.0
F02113,Fehérló utca,47.478153999999996,19.025717,,,,2.0,26.0
F02114,Fehérló utca,47.478271,19.025398000000003,,,,2.0,-154.0
F02115,Alsóhegy utca,47.482941,19.030089999999998,,,,1.0,-58.0
F02116,Alsóhegy utca,47.482702,19.030463,,,,1.0,122.0
F02117,Alsóhegy utca,47.48284,19.030635,,,,2.0,-58.0
F02118,Alsóhegy utca,47.482679,19.030251999999997,,,,1.0,122.0
F02119,Alsóhegy utca,47.482184000000004,19.030171,,,,2.0,-19.0
F02120,Alsóhegy utca,47.482031,19.029932000000002,,,,2.0,163.0
F02121,Diószegi út (Vérellátó Szolgálat),47.478443,19.031832,,,,1.0,-17.0
F02122,Diószegi út (Vérellátó Szolgálat),47.478605,19.031448,,,,1.0,164.0
F02123,Vincellér utca,47.476663,19.03572,,,,1.0,-71.0
F02124,Vincellér utca,47.476285,19.035932,,,,1.0,110.0
F02125,Szüret utca,47.480340999999996,19.035772,,,,1.0,122.0
F02126,Szüret utca,47.480283,19.036129000000003,,,,1.0,122.0
F02127,Szüret utca,47.480185,19.036537,,,,1.0,-58.0
F02128,Szüret utca,47.479955,19.037364,,,,1.0,-58.0
F02129,Szüret utca,47.480557,19.036673999999998,,,,1.0,-139.0
F02130,Iglói utca,47.483526,19.039739,,,,1.0,121.0
F02131,Iglói utca,47.483292,19.040535000000002,,,,1.0,-56.0
F02132,Balogh Tihamér utca,47.481853,19.042897,,,,1.0,135.0
F02133,Balogh Tihamér utca,47.481898,19.042989000000002,,,,1.0,-44.0
F02134,Kelenhegyi lépcső,47.481241,19.045151999999998,,,,1.0,86.0
F02135,Kelenhegyi lépcső,47.481988,19.045378,,,,1.0,166.0
F02136,Rezeda utca,47.483418,19.043467,,,,1.0,-50.0
F02137,Rezeda utca,47.483256,19.043547,,,,1.0,133.0
F02138,Búsuló Juhász (Citadella),47.485172,19.040614,,,,1.0,133.0
F02142,Szent Gellért tér -űegyetem,47.482896000000004,19.053776,,,,1.0,180.0
F02143,Szent Gellért tér -űegyetem,47.482895,19.053922,,,,2.0,0.0
F02144,Szent Gellért tér -űegyetem,47.482482,19.05294,,,,1.0,14.0
F02145,Szent Gellért tér -űegyetem,47.482393,19.052569000000002,,,,1.0,-166.0
F02146,Tas vezér utca,47.478854,19.040156,,,,1.0,112.0
F02147,Tas vezér utca,47.478818,19.040577,,,,1.0,-67.0
F02148,Gárdonyi tér,47.479991,19.051428,,,,1.0,-154.0
F02149,Gárdonyi tér,47.480522,19.051932,,,,1.0,24.0
F02150,Móricz Zsigmond körtér,47.47696,19.049782,,,,1.0,
F02152,Budafoki út / Karinthy Frigyes út,47.476872,19.053383,,,,2.0,-170.0
F02153,Budafoki út / Karinthy Frigyes út,47.475827,19.054107000000002,,,,1.0,114.0
F02154,Budafoki út / Karinthy Frigyes út,47.476025,19.053457,,,,1.0,-68.0
F02155,Budafoki út / Karinthy Frigyes út,47.475412,19.053165,,,,2.0,11.0
F02156,Budafoki út / Karinthy Frigyes út,47.476169,19.052582,,,,1.0,114.0
F02159,Szép utca,47.431123,18.980034,,,,2.0,169.0
F02160,Szép utca,47.430826,18.980206,,,,2.0,-10.0
F02161,Dűlő út,47.427282,18.979257,,,,2.0,-137.0
F02162,Dűlő út,47.427678,18.979985,,,,2.0,30.0
F02163,BAH-csomópont,47.486986,19.023046,,,,1.0,125.0
F02164,BAH-csomópont,47.48731,19.02355,,,,1.0,-126.0
F02165,BAH-csomópont,47.488299,19.024345,,,,1.0,179.0
F02166,BAH-csomópont,47.487190000000005,19.024696,,,,1.0,-1.0
F02167,BAH-csomópont,47.486852,19.024596,,,,1.0,179.0
F02168,BAH-csomópont,47.487715,19.025553,,,,1.0,38.0
F02169,BAH-csomópont,47.486707,19.024943,,,,1.0,0.0
F02170,Budaörsi út / Villányi út,47.4841,19.027041,,,,1.0,-60.0
F02171,Budaörsi út / Villányi út,47.484109000000004,19.026812,,,,1.0,-50.0
F02172,Budaörsi út / Villányi út,47.484134000000005,19.026585999999998,,,,1.0,132.0
F02173,Budaörsi út / Villányi út,47.483838,19.027065,,,,2.0,115.0
F02174,Muskotály köz,47.483109999999996,19.026325,,,,2.0,159.0
F02176,Kosztolányi Dezső tér,47.475845,19.042207,,,,1.0,
F02177,Kosztolányi Dezső tér,47.475951,19.042538,,,,2.0,
F02180,Kosztolányi Dezső tér,47.474864000000004,19.042061999999998,,,,1.0,109.0
F02181,Kosztolányi Dezső tér,47.474990000000005,19.039382,,,,1.0,-118.0
F02182,Kosztolányi Dezső tér,47.475665,19.039952,,,,1.0,-72.0
F02184,Kosztolányi Dezső tér,47.47517,19.040178,,,,1.0,62.0
F02192,Móricz Zsigmond körtér,47.477779,19.047938000000002,,,,1.0,61.0
F02194,Móricz Zsigmond körtér,47.477247999999996,19.047328,,,,1.0,3.0
F02196,Móricz Zsigmond körtér,47.478057,19.04571,,,,1.0,-95.0
F02197,Móricz Zsigmond körtér,47.478074,19.044898999999997,,,,2.0,-80.0
F02198,Móricz Zsigmond körtér,47.478111,19.045272,,,,1.0,-77.0
F02199,Móricz Zsigmond körtér,47.477725,19.046267,,,,2.0,45.0
F02200,Móricz Zsigmond körtér,47.477815,19.046253,,,,2.0,99.0
F02201,Móricz Zsigmond körtér,47.47777,19.045935,,,,2.0,153.0
F02202,Móricz Zsigmond körtér,47.477374,19.046160999999998,,,,1.0,-116.0
F02203,Móricz Zsigmond körtér,47.477491,19.046864000000003,,,,1.0,64.0
F02210,Kelenföld vasútállomás,47.465165999999996,19.022619,,,,1.0,-80.0
F02211,Herend utca,47.447251,19.033354,,,,1.0,175.0
F02212,Herend utca,47.446672,19.033591,,,,1.0,-4.0
F02213,Puskás Tivadar utca,47.46038,19.033388000000002,,,,1.0,-178.0
F02214,Puskás Tivadar utca,47.460437,19.033642,,,,1.0,1.0
F02215,Bártfai utca,47.464034000000005,19.029304,,,,1.0,101.0
F02216,Bártfai utca,47.464286,19.029131,,,,1.0,-79.0
F02217,Rupphegyi út,47.463163,18.985059,,,,1.0,-87.0
F02218,Rupphegyi út,47.463064,18.984289999999998,,,,1.0,93.0
F02219,Albertfalva vasútállomás,47.441855,19.034588,,,,1.0,169.0
F02220,Kelenföldi autóbuszgarázs,47.473324,19.030213,,,,2.0,
F02221,Kelenföldi autóbuszgarázs,47.473306,19.030718,,,,2.0,79.0
F02222,"Petőfi híd, budai hídfő",47.47659,19.059228,,,,2.0,55.0
F02224,"Petőfi híd, budai hídfő",47.476672,19.058963000000002,,,,1.0,-128.0
F02225,"Petőfi híd, budai hídfő",47.476933,19.059586,,,,1.0,54.0
F02226,Gazdagréti tér,47.473141999999996,18.992276,,,,2.0,150.0
F02227,Gazdagréti tér,47.473321999999996,18.992542,,,,2.0,156.0
F02228,Gazdagréti tér,47.473223,18.992435999999998,,,,2.0,174.0
F02229,Gazdagréti tér,47.473484,18.992979000000002,,,,1.0,25.0
F02232,Örsöddűlő,47.45492,18.993157999999998,,,,2.0,38.0
F02233,Örsöddűlő,47.455118,18.993184,,,,2.0,-143.0
F02234,Kelenföldi Erőmű,47.464484999999996,19.052792999999998,,,,1.0,-175.0
F02235,Kelenföldi Erőmű,47.464422,19.053098000000002,,,,1.0,4.0
F02236,Hengermalom út,47.459233000000005,19.052095,,,,1.0,-175.0
F02237,Hengermalom út,47.45943,19.052474,,,,1.0,5.0
F02238,Csonka János tér,47.469783,19.044821,,,,1.0,-165.0
F02239,Csonka János tér,47.470259000000006,19.045087,,,,1.0,13.0
F02240,Kalotaszeg utca,47.459178,19.041003,,,,1.0,-167.0
F02241,Kalotaszeg utca,47.458827,19.040976,,,,1.0,14.0
F02242,Regős köz,47.468218,19.003436999999998,,,,1.0,148.0
F02243,Regős köz,47.468587,19.003357,,,,1.0,-31.0
F02244,Torbágy utca,47.467809,18.998644,,,,2.0,130.0
F02245,Torbágy utca,47.467971,18.998565,,,,2.0,-50.0
F02246,Előpatak utca,47.471521,19.010544,,,,2.0,-41.0
F02247,Előpatak utca,47.471081,19.010942,,,,2.0,140.0
F02252,Pető Intézet (Villányi út),47.481864,19.032616,,,,1.0,-58.0
F02253,Pető Intézet (Villányi út),47.481659,19.032915,,,,1.0,124.0
F02254,Ménesi út,47.481528999999995,19.038107,,,,1.0,41.0
F02255,Ménesi út,47.481835,19.038293,,,,1.0,-145.0
F02259,Hengermalom út / Szerémi út,47.461886,19.047037,,,,1.0,-81.0
F02260,Hengermalom út / Szerémi út,47.461751,19.04644,,,,1.0,101.0
F02261,Hollókő utca,47.47534,19.02983,,,,1.0,72.0
F02262,Hollókő utca,47.475654999999996,19.030401,,,,1.0,-107.0
F02263,Albertfalva vasútállomás,47.441854,19.032096,,,,2.0,144.0
F02264,Állvány utca,47.445271999999996,19.028449,,,,1.0,144.0
F02265,Állvány utca,47.445586,19.028223,,,,2.0,-39.0
F02266,Madárhegy,47.462178,18.993097,,,,1.0,-79.0
F02267,Madárhegy,47.461890999999994,18.993986,,,,1.0,101.0
F02268,"Csillebérc, KFKI",47.486645,18.954618,,,,2.0,45.0
F02269,"Csillebérc, KFKI",47.48686,18.954419,,,,1.0,-63.0
F02270,KFKI étterem,47.489157,18.958834,,,,2.0,-137.0
F02271,KFKI étterem,47.489365,18.959324,,,,2.0,43.0
F02272,Magas út,47.490373,18.961126999999998,,,,2.0,60.0
F02273,Magas út,47.490409,18.960981,,,,2.0,-123.0
F02274,Mindszenty József bíboros tér,47.487243,18.989793,,,,2.0,63.0
F02275,Hó utca,47.486416999999996,18.992156,,,,1.0,127.0
F02276,Hó utca,47.486489,18.992236,,,,1.0,-53.0
F02277,Hajnalka utca,47.485023999999996,18.994161,,,,1.0,140.0
F02278,Hajnalka utca,47.485258,18.994028,,,,2.0,-40.0
F02279,Tamási Áron utca,47.493446,19.002553,,,,1.0,10.0
F02280,Tamási Áron utca,47.493752,19.002473000000002,,,,1.0,-167.0
F02281,Mártonhegyi út,47.490631,19.002303,,,,1.0,-3.0
F02282,Mártonhegyi út,47.490181,19.002157999999998,,,,1.0,173.0
F02283,Kempelen Farkas utca,47.488014,19.003938,,,,1.0,146.0
F02284,Kempelen Farkas utca,47.487942,19.004163000000002,,,,1.0,-39.0
F02285,Boldog Teréz anya tér,47.488582,19.00679,,,,1.0,18.0
F02286,Boldog Teréz anya tér,47.489203,19.007081,,,,1.0,-150.0
F02287,Bürök utca,47.491236,19.009429,,,,1.0,-133.0
F02288,Bürök utca,47.491425,19.009959,,,,1.0,58.0
F02289,Szendi árok,47.491444,19.011723999999997,,,,1.0,118.0
F02290,Németvölgyi út,47.492487,19.012188000000002,,,,1.0,161.0
F02291,Németvölgyi út,47.493513,19.011935,,,,1.0,-14.0
F02292,Apor Vilmos tér,47.491021999999994,19.014087,,,,1.0,-72.0
F02293,Apor Vilmos tér,47.491139000000004,19.013556,,,,1.0,
F02294,Apor Vilmos tér,47.490905,19.014007,,,,1.0,108.0
F02295,Apor Vilmos tér,47.490833,19.014339,,,,1.0,109.0
F02296,Vas Gereben utca,47.489078000000006,19.009535999999997,,,,2.0,-164.0
F02297,Vas Gereben utca,47.489321000000004,19.009762,,,,2.0,16.0
F02298,Zólyomi lépcső,47.490383,19.011817999999998,,,,2.0,-80.0
F02299,Zólyomi lépcső,47.490257,19.012216,,,,2.0,99.0
F02300,Apor Vilmos tér,47.4905,19.014857,,,,2.0,-86.0
F02301,Apor Vilmos tér,47.490402,19.015268,,,,2.0,98.0
F02302,Sirály utca,47.489656,19.018105,,,,2.0,-52.0
F02303,Sirály utca,47.489422,19.018318,,,,2.0,128.0
F02305,Kiss János altábornagy utca,47.492039,19.016842999999998,,,,2.0,99.0
F02306,Kiss János altábornagy utca,47.492273,19.016461,,,,1.0,-169.0
F02307,Kiss János altábornagy utca,47.492498,19.016647,,,,2.0,10.0
F02309,Nagy Jenő utca,47.492148,19.019085999999998,,,,2.0,82.0
F02310,Tartsay Vilmos utca,47.492329,19.023906,,,,1.0,173.0
F02311,Tartsay Vilmos utca,47.492401,19.024264000000002,,,,1.0,-8.0
F02313,"Széchenyi-hegy, Gyermekvasút",47.495117,18.9795,,,,2.0,
F02314,Művész út,47.496198,18.983838000000002,,,,2.0,-105.0
F02315,Művész út,47.496244,18.984223,,,,2.0,79.0
F02316,Svábhegy,47.497398,18.989331,,,,2.0,-155.0
F02317,Svábhegy,47.497875,18.989767999999998,,,,2.0,20.0
F02318,Városkút,47.500096,18.989407999999997,,,,2.0,151.0
F02319,Városkút,47.500357,18.989195000000002,,,,2.0,-27.0
F02320,Adonis utca,47.503118,18.989735999999997,,,,2.0,-151.0
F02321,Adonis utca,47.503316,18.990107000000002,,,,2.0,32.0
F02322,Erdei iskola,47.507203999999994,18.994364,,,,2.0,-133.0
F02323,Erdei iskola,47.507348,18.994842000000002,,,,2.0,43.0
F02324,Esze Tamás iskola,47.507304,18.997935000000002,,,,2.0,-44.0
F02325,Esze Tamás iskola,47.507098,18.998267000000002,,,,2.0,130.0
F02326,Orgonás,47.506713,19.002501000000002,,,,2.0,-91.0
F02327,Orgonás,47.506605,19.003165,,,,2.0,88.0
F02328,Szent János Kórház,47.508145,19.008248000000002,,,,2.0,-135.0
F02329,Szent János Kórház,47.508361,19.008566000000002,,,,2.0,44.0
F02330,Városmajor,47.509407,19.012784,,,,2.0,
F02332,Széll Kálmán tér,47.506728,19.022810999999997,,,,1.0,-27.0
F02333,Széll Kálmán tér,47.505973,19.023169,,,,1.0,146.0
F02335,Maros utca,47.505738,19.021762,,,,1.0,-129.0
F02337,Barabás Villa,47.504902,19.018826,,,,2.0,129.0
F02338,Barabás Villa,47.505117999999996,19.018639999999998,,,,2.0,-51.0
F02339,Temes utca,47.506826000000004,19.015122,,,,2.0,-59.0
F02340,Temes utca,47.506709,19.015148,,,,2.0,121.0
F02341,Szent János Kórház,47.508712,19.009721,,,,1.0,-59.0
F02342,Szent János Kórház,47.509116,19.00903,,,,1.0,154.0
F02343,Szent János Kórház,47.508361,19.008487,,,,2.0,45.0
F02344,Rőzse köz,47.508315,19.003492,,,,2.0,-80.0
F02345,Rőzse köz,47.508153,19.004116,,,,2.0,97.0
F02346,Józsa Béla köz,47.509141,18.99984,,,,2.0,-73.0
F02347,Józsa Béla köz,47.50933,18.999614,,,,2.0,178.0
F02348,Pető Intézet,47.511961,19.003999,,,,2.0,-55.0
F02349,Pető Intézet,47.512084,19.003501999999997,,,,2.0,123.0
F02350,Virányos út,47.512586,19.000156,,,,2.0,-164.0
F02351,Virányos út,47.512623,19.001085,,,,2.0,105.0
F02352,Moholy-Nagyűvészeti Egyetem,47.516628000000004,18.990066,,,,2.0,-67.0
F02353,Moholy-Nagyűvészeti Egyetem,47.516475,18.990199,,,,2.0,105.0
F02355,Fészek utca,47.511829,18.997249,,,,2.0,-70.0
F02356,Fészek utca,47.51174,18.997208999999998,,,,2.0,110.0
F02357,"Kútvölgyi lejtő, Traumatológia",47.511417,19.000608,,,,2.0,-87.0
F02358,"Kútvölgyi lejtő, Traumatológia",47.511318,19.000847,,,,2.0,93.0
F02359,Zirzen Janka utca,47.511359999999996,18.992669,,,,2.0,-127.0
F02360,György Aladár utca,47.511457,18.989841000000002,,,,2.0,-59.0
F02361,György Aladár utca,47.511520000000004,18.989403,,,,2.0,122.0
F02362,Kiss Áron utca,47.512878,18.989732999999998,,,,2.0,-31.0
F02364,Orvosi rendelő,47.483315999999995,18.99622,,,,1.0,137.0
F02365,Orvosi rendelő,47.483703000000006,18.995860999999998,,,,1.0,-43.0
F02366,Hadik András utca,47.509848999999996,18.994595999999998,,,,2.0,-61.0
F02367,Hadik András utca,47.509966,18.993958,,,,2.0,113.0
F02368,Lelesz utca,47.509669,18.992843,,,,2.0,134.0
F02369,Lelesz utca,47.509546,18.993154999999998,,,,2.0,-44.0
F02370,Felső Svábhegyi út,47.508525,18.990614,,,,2.0,-127.0
F02371,Felső Svábhegyi út,47.508129,18.989991,,,,2.0,52.0
F02372,Regőczi István tér,47.507174,18.988152,,,,2.0,-132.0
F02373,Regőczi István tér,47.507165,18.988324,,,,2.0,13.0
F02374,Galgóczy utca,47.511814,18.986952,,,,2.0,-92.0
F02375,Galgóczy utca,47.511373,18.985943,,,,2.0,44.0
F02376,Zalai út,47.511536,18.984889000000003,,,,2.0,-3.0
F02377,Zalai út,47.511607,18.983946,,,,2.0,78.0
F02378,Béla király út,47.510424,18.975876,,,,2.0,-103.0
F02379,Csillagvölgyi út,47.510395,18.975073000000002,,,,1.0,118.0
F02380,Fácános tér,47.511005,18.972057999999997,,,,2.0,69.0
F02381,"Zugliget, Libegő",47.516523,18.976598000000003,,,,2.0,70.0
F02382,"Zugliget, Libegő",47.516529999999996,18.976179000000002,,,,2.0,-95.0
F02383,Lóvasút,47.517108,18.980719,,,,1.0,51.0
F02384,Lóvasút,47.516793,18.979763000000002,,,,1.0,-114.0
F02385,Szarvas Gábor út,47.518072,18.983878,,,,2.0,-94.0
F02386,Szarvas Gábor út,47.517955,18.983692,,,,2.0,86.0
F02387,Adonis utca,47.503046000000005,18.989882,,,,1.0,-146.0
F02388,Adonis utca,47.503603999999996,18.990585,,,,1.0,24.0
F02389,Istenhegyi lejtő,47.505565999999995,18.99268,,,,1.0,-74.0
F02390,Istenhegyi lejtő,47.505485,18.992534,,,,1.0,106.0
F02391,Óra út,47.504642,18.997964,,,,1.0,-64.0
F02392,Óra út,47.504525,18.998004,,,,1.0,116.0
F02393,Nógrádi utca,47.503178000000005,19.002916,,,,1.0,-110.0
F02394,Nógrádi utca,47.502917,19.002186,,,,1.0,78.0
F02395,Pethényi út,47.502828,19.00585,,,,1.0,-20.0
F02396,Pethényi út,47.50228,19.005903,,,,1.0,161.0
F02397,Szent Orbán tér,47.499646000000006,19.009608,,,,1.0,-82.0
F02398,Szent Orbán tér,47.49943,19.010206,,,,1.0,108.0
F02399,Szent Orbán tér,47.499223,19.009010999999997,,,,1.0,-39.0
F02400,Szent Orbán tér,47.499340000000004,19.00864,,,,1.0,142.0
F02401,Szent Orbán tér,47.499340000000004,19.008295,,,,1.0,5.0
F02402,Istenhegyi út,47.498515000000005,19.016948,,,,1.0,-145.0
F02403,Tóth Lőrinc utca,47.499657,19.017611,,,,1.0,133.0
F02404,Goldmark Károly utca,47.501796999999996,19.015553,,,,2.0,-159.0
F02405,Határőr út,47.503496999999996,19.016043,,,,1.0,-40.0
F02406,Ráth György utca,47.500027,19.020717,,,,1.0,-64.0
F02407,Kék Golyó utca,47.497814,19.021129000000002,,,,2.0,20.0
F02408,Kék Golyó utca,47.497571,19.020891,,,,2.0,-159.0
F02409,Kék Golyó utca,47.497293,19.020652,,,,1.0,-158.0
F02411,Kék Golyó utca,47.497994,19.020837,,,,1.0,75.0
F02413,Királyhágó tér,47.495745,19.018994,,,,1.0,-52.0
F02414,Királyhágó tér,47.495521000000004,19.019710999999997,,,,2.0,-158.0
F02415,Márvány utca,47.494621,19.020478,,,,2.0,-50.0
F02416,Csörsz utca,47.490224,19.024424,,,,1.0,173.0
F02417,Csörsz utca,47.490782,19.024447,,,,1.0,-8.0
F02420,Királyhágó tér,47.494783,19.018848000000002,,,,2.0,-142.0
F02421,Királyhágó tér,47.494972,19.01926,,,,1.0,38.0
F02422,Agárdi út,47.495169,19.015235,,,,2.0,-129.0
F02423,Galántai utca,47.497192,19.014146,,,,2.0,-63.0
F02424,Galántai utca,47.497291,19.013270000000002,,,,2.0,102.0
F02425,Nárcisz utca,47.495806,19.011070999999998,,,,1.0,-15.0
F02426,Nárcisz utca,47.496264000000004,19.010752,,,,2.0,170.0
F02427,Tarpatak utca,47.509581,18.99749,,,,2.0,-109.0
F02428,Tarpatak utca,47.509428,18.997158,,,,2.0,80.0
F02429,Vöröskő utca,47.496928999999994,19.007367000000002,,,,1.0,-152.0
F02430,Vöröskő utca,47.496668,19.007341,,,,1.0,17.0
F02431,Szendrő utca,47.49539,19.004237,,,,1.0,-79.0
F02433,Szendrő utca,47.495255,19.004316,,,,1.0,100.0
F02434,Pagony utca,47.494931,19.003096,,,,1.0,13.0
F02435,Sólyom utca,47.49698,19.000117000000003,,,,2.0,-3.0
F02436,Sólyom utca,47.497142,18.999957000000002,,,,2.0,173.0
F02437,Tamási Áron utca / Thomán István utca,47.497159,18.998126,,,,2.0,-167.0
F02438,Tamási Áron utca / Thomán István utca,47.496728000000004,18.998166,,,,2.0,8.0
F02439,Thomán István utca,47.494640999999994,18.998513,,,,2.0,2.0
F02440,Városkút,47.500114,18.989766,,,,1.0,131.0
F02441,Városkút,47.500321,18.989659,,,,1.0,-49.0
F02442,Svábhegy,47.497524,18.989742,,,,1.0,-145.0
F02443,Ordas út,47.498490000000004,18.98057,,,,1.0,-71.0
F02444,Ordas út,47.49823,18.981367000000002,,,,1.0,110.0
F02445,Őzike köz,47.49954,18.976428,,,,1.0,-87.0
F02446,Őzike köz,47.499423,18.977225,,,,2.0,101.0
F02447,Fülemile út,47.499645,18.972592000000002,,,,1.0,-89.0
F02448,Fülemile út,47.499547,18.973389,,,,1.0,88.0
F02449,"Normafa, Gyermekvasút",47.500391,18.970653,,,,1.0,-47.0
F02450,"Normafa, Gyermekvasút",47.500157,18.97084,,,,1.0,130.0
F02451,Csillagvizsgáló,47.500315,18.964734,,,,1.0,-160.0
F02452,Csillagvizsgáló,47.500135,18.964748,,,,2.0,20.0
F02453,"Csillebérc, Gyermekvasút",47.497706,18.963955,,,,2.0,178.0
F02454,"Csillebérc, Gyermekvasút",47.497724,18.964075,,,,2.0,-2.0
F02455,Sötétvágás utca,47.494864,18.964663,,,,2.0,164.0
F02456,Sötétvágás utca,47.495377000000005,18.964569,,,,2.0,-16.0
F02458,Svábhegy,47.497928,18.989542999999998,,,,1.0,12.0
F02459,Svábhegy,47.49773,18.989397,,,,1.0,27.0
